date,product_id,region,daily_sales,price,promotion
2025-07-10 13:35:44.019029,P009,North,62,65.22,0
2025-07-10 13:35:44.019029,P010,South,53,373.28,0
2025-07-11 13:35:44.019029,P001,North,60,497.87,0
2025-07-11 13:35:44.019029,P002,West,159,410.06,1
2025-07-11 13:35:44.019029,P003,East,29,229.43,0
2025-07-11 13:35:44.019029,P004,East,44,109.97,0
2025-07-11 13:35:44.019029,P005,North,34,319.19,0
2025-07-11 13:35:44.019029,P006,North,44,53.41,1
2025-07-11 13:35:44.019029,P007,South,81,434.59,1
2025-07-11 13:35:44.019029,P008,West,68,448.41,0
2025-07-11 13:35:44.019029,P009,West,92,148.75,0
2025-07-11 13:35:44.019029,P010,East,196,431.55,0
2025-07-12 13:35:44.019029,P001,West,144,490.53,0
2025-07-12 13:35:44.019029,P002,South,96,441.6,0
2025-07-12 13:35:44.019029,P003,South,162,215.21,0
2025-07-12 13:35:44.019029,P004,South,80,343.19,0
2025-07-12 13:35:44.019029,P005,East,52,199.61,0
2025-07-12 13:35:44.019029,P006,South,142,111.37,0
2025-07-12 13:35:44.019029,P007,North,162,373.48,0
2025-07-12 13:35:44.019029,P008,West,28,266.56,0
2025-07-12 13:35:44.019029,P009,East,77,389.1,0
2025-07-12 13:35:44.019029,P010,South,192,281.83,0
2025-07-13 13:35:44.019029,P001,South,49,67.38,0
2025-07-13 13:35:44.019029,P002,North,88,92.71,1
2025-07-13 13:35:44.019029,P003,West,100,395.89,0
2025-07-13 13:35:44.019029,P004,South,153,219.17,0
2025-07-13 13:35:44.019029,P005,North,162,296.37,0
2025-07-13 13:35:44.019029,P006,South,135,196.2,0
2025-07-13 13:35:44.019029,P007,West,71,369.31,0
2025-07-13 13:35:44.019029,P008,North,107,206.78,0
2025-07-13 13:35:44.019029,P009,South,169,271.25,0
2025-07-13 13:35:44.019029,P010,North,37,385.96,0
2025-07-14 13:35:44.019029,P001,East,93,389.78,1
2025-07-14 13:35:44.019029,P002,North,74,443.91,0
2025-07-14 13:35:44.019029,P003,East,28,258.49,0
2025-07-14 13:35:44.019029,P004,North,190,121.01,0
2025-07-14 13:35:44.019029,P005,North,94,401.75,0
2025-07-14 13:35:44.019029,P006,East,77,188.17,1
2025-07-14 13:35:44.019029,P007,North,115,215.3,0
2025-07-14 13:35:44.019029,P008,North,141,483.18,0
2025-07-14 13:35:44.019029,P009,West,104,62.19,0
2025-07-14 13:35:44.019029,P010,North,44,450.66,0
2025-07-15 13:35:44.019029,P001,West,162,230.65,1
2025-07-15 13:35:44.019029,P002,West,139,258.71,0
2025-07-15 13:35:44.019029,P003,West,30,467.54,0
2025-07-15 13:35:44.019029,P004,South,191,382.93,1
2025-07-15 13:35:44.019029,P005,West,75,198.2,0
2025-07-15 13:35:44.019029,P006,East,142,138.51,1
2025-07-15 13:35:44.019029,P007,West,187,234.6,0
2025-07-15 13:35:44.019029,P008,North,157,144.92,0
2025-07-15 13:35:44.019029,P009,East,158,319.8,0
2025-07-15 13:35:44.019029,P010,West,48,484.0,0
2025-07-16 13:35:44.019029,P001,East,183,430.26,0
2025-07-16 13:35:44.019029,P002,East,23,73.0,0
2025-07-16 13:35:44.019029,P003,North,197,80.82,0
2025-07-16 13:35:44.019029,P004,North,177,427.66,0
2025-07-16 13:35:44.019029,P005,South,40,140.21,0
2025-07-16 13:35:44.019029,P006,East,167,462.35,0
2025-07-16 13:35:44.019029,P007,West,101,398.69,0
2025-07-16 13:35:44.019029,P008,East,127,310.45,0
2025-07-16 13:35:44.019029,P009,North,113,416.61,1
2025-07-16 13:35:44.019029,P010,North,43,182.09,0
2025-07-17 13:35:44.019029,P001,West,122,243.21,1
2025-07-17 13:35:44.019029,P002,South,126,424.75,0
2025-07-17 13:35:44.019029,P003,North,45,368.7,0
2025-07-17 13:35:44.019029,P004,West,144,308.84,0
2025-07-17 13:35:44.019029,P005,North,39,474.6,0
2025-07-17 13:35:44.019029,P006,West,58,221.09,1
2025-07-17 13:35:44.019029,P007,South,189,373.57,0
2025-07-17 13:35:44.019029,P008,North,28,156.39,0
2025-07-17 13:35:44.019029,P009,West,164,330.34,0
2025-07-17 13:35:44.019029,P010,West,103,247.74,0
2025-07-18 13:35:44.019029,P001,North,110,436.63,0
2025-07-18 13:35:44.019029,P002,South,40,349.11,0
2025-07-18 13:35:44.019029,P003,East,124,372.86,0
2025-07-18 13:35:44.019029,P004,North,146,236.64,0
2025-07-18 13:35:44.019029,P005,North,190,73.74,0
2025-07-18 13:35:44.019029,P006,South,24,218.08,0
2025-07-18 13:35:44.019029,P007,East,182,339.81,1
2025-07-18 13:35:44.019029,P008,West,49,269.6,0
2025-07-18 13:35:44.019029,P009,North,20,359.69,0
2025-07-18 13:35:44.019029,P010,North,188,91.34,0
2025-07-19 13:35:44.019029,P001,East,61,447.62,0
2025-07-19 13:35:44.019029,P002,West,125,90.21,0
2025-07-19 13:35:44.019029,P003,East,39,50.25,1
2025-07-19 13:35:44.019029,P004,East,57,282.88,0
2025-07-19 13:35:44.019029,P005,North,160,332.63,0
2025-07-19 13:35:44.019029,P006,North,151,251.91,0
2025-07-19 13:35:44.019029,P007,West,79,167.88,0
2025-07-19 13:35:44.019029,P008,North,39,144.98,1
2025-07-19 13:35:44.019029,P009,West,112,95.27,0
2025-07-19 13:35:44.019029,P010,North,72,351.41,1
2025-07-20 13:35:44.019029,P001,East,61,119.93,0
2025-07-20 13:35:44.019029,P002,West,38,340.55,0
2025-07-20 13:35:44.019029,P003,West,102,76.93,1
2025-07-20 13:35:44.019029,P004,East,184,374.58,0
2025-07-20 13:35:44.019029,P005,West,35,105.31,0
2025-07-20 13:35:44.019029,P006,East,91,76.82,0
2025-07-20 13:35:44.019029,P007,West,135,365.42,1
2025-07-20 13:35:44.019029,P008,South,57,465.92,0
2025-07-20 13:35:44.019029,P009,East,95,100.37,0
2025-07-20 13:35:44.019029,P010,North,52,230.95,1
2025-07-21 13:35:44.019029,P001,South,53,426.59,0
2025-07-21 13:35:44.019029,P002,North,68,425.95,0
2025-07-21 13:35:44.019029,P003,South,115,310.42,0
2025-07-21 13:35:44.019029,P004,East,33,364.45,1
2025-07-21 13:35:44.019029,P005,West,138,364.85,0
2025-07-21 13:35:44.019029,P006,South,185,252.82,0
2025-07-21 13:35:44.019029,P007,West,159,80.52,0
2025-07-21 13:35:44.019029,P008,North,129,358.45,1
2025-07-21 13:35:44.019029,P009,East,182,144.6,0
2025-07-21 13:35:44.019029,P010,East,171,203.59,0
2025-07-22 13:35:44.019029,P001,North,129,300.21,0
2025-07-22 13:35:44.019029,P002,North,116,247.86,0
2025-07-22 13:35:44.019029,P003,East,123,278.1,0
2025-07-22 13:35:44.019029,P004,South,37,93.81,0
2025-07-22 13:35:44.019029,P005,East,114,430.79,0
2025-07-22 13:35:44.019029,P006,West,160,417.12,1
2025-07-22 13:35:44.019029,P007,South,106,279.83,0
2025-07-22 13:35:44.019029,P008,East,164,323.06,1
2025-07-22 13:35:44.019029,P009,North,115,391.65,0
2025-07-22 13:35:44.019029,P010,North,165,90.82,0
2025-07-23 13:35:44.019029,P001,East,183,196.6,0
2025-07-23 13:35:44.019029,P002,South,177,65.99,0
2025-07-23 13:35:44.019029,P003,North,77,78.05,0
2025-07-23 13:35:44.019029,P004,North,89,278.17,0
2025-07-23 13:35:44.019029,P005,West,64,55.6,0
2025-07-23 13:35:44.019029,P006,North,161,397.94,1
2025-07-23 13:35:44.019029,P007,North,190,245.45,0
2025-07-23 13:35:44.019029,P008,East,68,449.79,0
2025-07-23 13:35:44.019029,P009,West,40,405.54,0
2025-07-23 13:35:44.019029,P010,West,66,262.64,0
2025-07-24 13:35:44.019029,P001,North,124,201.99,1
2025-07-24 13:35:44.019029,P002,West,53,156.38,0
2025-07-24 13:35:44.019029,P003,East,68,131.37,0
2025-07-24 13:35:44.019029,P004,West,174,144.93,0
2025-07-24 13:35:44.019029,P005,West,188,206.82,0
2025-07-24 13:35:44.019029,P006,West,125,402.73,0
2025-07-24 13:35:44.019029,P007,North,45,461.44,1
2025-07-24 13:35:44.019029,P008,South,89,111.59,1
2025-07-24 13:35:44.019029,P009,South,26,486.7,1
2025-07-24 13:35:44.019029,P010,East,63,125.61,0
2025-07-25 13:35:44.019029,P001,West,137,421.94,0
2025-07-25 13:35:44.019029,P002,South,23,306.29,0
2025-07-25 13:35:44.019029,P003,South,31,216.66,0
2025-07-25 13:35:44.019029,P004,South,44,328.89,0
2025-07-25 13:35:44.019029,P005,South,183,234.36,0
2025-07-25 13:35:44.019029,P006,North,152,479.7,0
2025-07-25 13:35:44.019029,P007,East,158,85.62,1
2025-07-25 13:35:44.019029,P008,East,53,184.95,0
2025-07-25 13:35:44.019029,P009,South,90,64.3,0
2025-07-25 13:35:44.019029,P010,East,155,252.97,0
2025-07-26 13:35:44.019029,P001,South,72,182.29,0
2025-07-26 13:35:44.019029,P002,West,177,379.31,0
2025-07-26 13:35:44.019029,P003,North,164,292.43,0
2025-07-26 13:35:44.019029,P004,West,103,171.58,0
2025-07-26 13:35:44.019029,P005,South,153,188.14,0
2025-07-26 13:35:44.019029,P006,West,169,370.6,0
2025-07-26 13:35:44.019029,P007,East,31,206.24,0
2025-07-26 13:35:44.019029,P008,North,164,116.76,0
2025-07-26 13:35:44.019029,P009,North,191,196.39,1
2025-07-26 13:35:44.019029,P010,South,49,127.09,0
2025-07-27 13:35:44.019029,P001,West,198,185.94,0
2025-07-27 13:35:44.019029,P002,East,27,434.72,1
2025-07-27 13:35:44.019029,P003,South,20,338.49,0
2025-07-27 13:35:44.019029,P004,North,63,384.38,0
2025-07-27 13:35:44.019029,P005,North,35,445.23,0
2025-07-27 13:35:44.019029,P006,North,109,400.21,1
2025-07-27 13:35:44.019029,P007,North,171,104.91,0
2025-07-27 13:35:44.019029,P008,East,113,220.73,1
2025-07-27 13:35:44.019029,P009,West,130,329.67,0
2025-07-27 13:35:44.019029,P010,West,76,356.85,0
2025-07-28 13:35:44.019029,P001,North,76,155.52,0
2025-07-28 13:35:44.019029,P002,East,157,312.8,0
2025-07-28 13:35:44.019029,P003,North,56,339.25,1
2025-07-28 13:35:44.019029,P004,North,139,145.07,0
2025-07-28 13:35:44.019029,P005,West,124,359.46,0
2025-07-28 13:35:44.019029,P006,South,50,153.52,0
2025-07-28 13:35:44.019029,P007,West,164,288.44,0
2025-07-28 13:35:44.019029,P008,West,91,218.4,0
2025-07-28 13:35:44.019029,P009,South,74,309.04,0
2025-07-28 13:35:44.019029,P010,East,152,186.81,0
2025-07-29 13:35:44.019029,P001,South,36,461.41,0
2025-07-29 13:35:44.019029,P002,South,183,192.09,1
2025-07-29 13:35:44.019029,P003,West,184,324.19,0
2025-07-29 13:35:44.019029,P004,East,141,266.58,0
2025-07-29 13:35:44.019029,P005,South,80,240.62,1
2025-07-29 13:35:44.019029,P006,West,79,120.38,0
2025-07-29 13:35:44.019029,P007,East,99,477.48,0
2025-07-29 13:35:44.019029,P008,East,199,442.91,0
2025-07-29 13:35:44.019029,P009,North,197,142.08,1
2025-07-29 13:35:44.019029,P010,East,26,411.48,0
2025-07-30 13:35:44.019029,P001,West,83,199.63,0
2025-07-30 13:35:44.019029,P002,North,133,411.29,0
2025-07-30 13:35:44.019029,P003,West,37,74.63,0
2025-07-30 13:35:44.019029,P004,East,130,358.3,0
2025-07-30 13:35:44.019029,P005,East,192,67.98,0
2025-07-30 13:35:44.019029,P006,North,38,359.02,1
2025-07-30 13:35:44.019029,P007,West,99,337.28,0
2025-07-30 13:35:44.019029,P008,North,152,88.6,0
2025-07-30 13:35:44.019029,P009,East,48,403.16,0
2025-07-30 13:35:44.019029,P010,East,28,357.15,0
2025-07-31 13:35:44.019029,P001,East,164,332.14,1
2025-07-31 13:35:44.019029,P002,West,175,215.78,0
2025-07-31 13:35:44.019029,P003,North,116,291.43,0
2025-07-31 13:35:44.019029,P004,North,60,159.7,0
2025-07-31 13:35:44.019029,P005,North,24,123.23,1
2025-07-31 13:35:44.019029,P006,North,151,392.29,0
2025-07-31 13:35:44.019029,P007,West,73,276.78,1
2025-07-31 13:35:44.019029,P008,East,84,371.76,0
2025-07-31 13:35:44.019029,P009,West,168,424.53,0
2025-07-31 13:35:44.019029,P010,North,85,52.81,0
2025-08-01 13:35:44.019029,P001,East,148,208.23,0
2025-08-01 13:35:44.019029,P002,East,50,176.25,0
2025-08-01 13:35:44.019029,P003,West,63,424.25,0
2025-08-01 13:35:44.019029,P004,South,195,356.06,1
2025-08-01 13:35:44.019029,P005,North,25,357.48,0
2025-08-01 13:35:44.019029,P006,North,88,496.53,0
2025-08-01 13:35:44.019029,P007,South,176,152.78,0
2025-08-01 13:35:44.019029,P008,East,180,353.34,0
2025-08-01 13:35:44.019029,P009,North,116,342.92,0
2025-08-01 13:35:44.019029,P010,West,70,132.57,0
2025-08-02 13:35:44.019029,P001,West,79,116.27,0
2025-08-02 13:35:44.019029,P002,South,151,57.17,0
2025-08-02 13:35:44.019029,P003,West,101,350.86,0
2025-08-02 13:35:44.019029,P004,West,80,266.61,0
2025-08-02 13:35:44.019029,P005,South,169,465.06,0
2025-08-02 13:35:44.019029,P006,West,111,287.4,1
2025-08-02 13:35:44.019029,P007,South,152,382.61,1
2025-08-02 13:35:44.019029,P008,South,150,280.78,0
2025-08-02 13:35:44.019029,P009,West,102,73.79,0
2025-08-02 13:35:44.019029,P010,East,95,419.3,0
2025-08-03 13:35:44.019029,P001,North,186,401.17,0
2025-08-03 13:35:44.019029,P002,North,76,133.69,0
2025-08-03 13:35:44.019029,P003,East,58,256.43,1
2025-08-03 13:35:44.019029,P004,South,197,376.15,0
2025-08-03 13:35:44.019029,P005,South,105,68.31,0
2025-08-03 13:35:44.019029,P006,South,106,357.93,0
2025-08-03 13:35:44.019029,P007,West,172,168.72,0
2025-08-03 13:35:44.019029,P008,East,49,437.06,0
2025-08-03 13:35:44.019029,P009,East,146,255.6,0
2025-08-03 13:35:44.019029,P010,South,125,467.02,1
2025-08-04 13:35:44.019029,P001,North,34,71.9,1
2025-08-04 13:35:44.019029,P002,West,42,110.39,0
2025-08-04 13:35:44.019029,P003,West,98,343.89,0
2025-08-04 13:35:44.019029,P004,North,124,197.26,0
2025-08-04 13:35:44.019029,P005,West,112,112.88,0
2025-08-04 13:35:44.019029,P006,North,71,400.06,0
2025-08-04 13:35:44.019029,P007,South,137,345.05,1
2025-08-04 13:35:44.019029,P008,North,179,331.24,0
2025-08-04 13:35:44.019029,P009,East,188,147.43,0
2025-08-04 13:35:44.019029,P010,South,127,322.11,1
2025-08-05 13:35:44.019029,P001,North,85,228.59,0
2025-08-05 13:35:44.019029,P002,South,199,66.55,1
2025-08-05 13:35:44.019029,P003,West,141,254.37,0
2025-08-05 13:35:44.019029,P004,North,108,249.31,0
2025-08-05 13:35:44.019029,P005,West,79,155.96,0
2025-08-05 13:35:44.019029,P006,South,159,474.18,0
2025-08-05 13:35:44.019029,P007,East,52,292.99,0
2025-08-05 13:35:44.019029,P008,West,30,264.08,0
2025-08-05 13:35:44.019029,P009,West,166,218.82,0
2025-08-05 13:35:44.019029,P010,East,198,88.34,0
2025-08-06 13:35:44.019029,P001,East,66,196.87,0
2025-08-06 13:35:44.019029,P002,East,125,495.23,0
2025-08-06 13:35:44.019029,P003,East,195,430.4,0
2025-08-06 13:35:44.019029,P004,South,159,215.79,0
2025-08-06 13:35:44.019029,P005,North,153,263.47,0
2025-08-06 13:35:44.019029,P006,South,181,329.72,0
2025-08-06 13:35:44.019029,P007,West,92,138.71,0
2025-08-06 13:35:44.019029,P008,East,173,362.97,0
2025-08-06 13:35:44.019029,P009,South,69,429.69,0
2025-08-06 13:35:44.019029,P010,East,72,410.91,0
2025-08-07 13:35:44.019029,P001,North,94,183.09,0
2025-08-07 13:35:44.019029,P002,South,64,196.43,0
2025-08-07 13:35:44.019029,P003,North,153,89.0,0
2025-08-07 13:35:44.019029,P004,West,156,201.1,0
2025-08-07 13:35:44.019029,P005,North,182,389.53,0
2025-08-07 13:35:44.019029,P006,West,173,105.7,0
2025-08-07 13:35:44.019029,P007,South,185,84.61,1
2025-08-07 13:35:44.019029,P008,East,22,135.54,1
2025-08-07 13:35:44.019029,P009,West,34,247.03,0
2025-08-07 13:35:44.019029,P010,East,54,242.97,0
2025-08-08 13:35:44.019029,P001,West,31,257.34,0
2025-08-08 13:35:44.019029,P002,East,44,405.05,0
2025-08-08 13:35:44.019029,P003,South,39,80.52,0
2025-08-08 13:35:44.019029,P004,East,104,136.25,0
2025-08-08 13:35:44.019029,P005,South,30,379.19,1
2025-08-08 13:35:44.019029,P006,East,70,195.55,1
2025-08-08 13:35:44.019029,P007,North,137,86.62,0
2025-08-08 13:35:44.019029,P008,East,111,89.39,0
2025-08-08 13:35:44.019029,P009,West,63,214.69,0
2025-08-08 13:35:44.019029,P010,North,36,313.65,0
2025-08-09 13:35:44.019029,P001,East,51,149.28,1
2025-08-09 13:35:44.019029,P002,East,161,143.4,0
2025-08-09 13:35:44.019029,P003,West,83,243.35,0
2025-08-09 13:35:44.019029,P004,North,66,410.08,0
2025-08-09 13:35:44.019029,P005,West,69,442.35,0
2025-08-09 13:35:44.019029,P006,North,188,361.06,1
2025-08-09 13:35:44.019029,P007,East,163,250.44,0
2025-08-09 13:35:44.019029,P008,North,70,326.09,0
2025-08-09 13:35:44.019029,P009,East,42,382.67,0
2025-08-09 13:35:44.019029,P010,North,112,148.56,0
2025-08-10 13:35:44.019029,P001,South,126,416.3,0
2025-08-10 13:35:44.019029,P002,North,171,196.98,1
2025-08-10 13:35:44.019029,P003,North,163,344.42,1
2025-08-10 13:35:44.019029,P004,South,189,352.05,0
2025-08-10 13:35:44.019029,P005,South,59,382.65,0
2025-08-10 13:35:44.019029,P006,North,91,290.57,0
2025-08-10 13:35:44.019029,P007,East,105,207.22,1
2025-08-10 13:35:44.019029,P008,South,72,407.19,0
2025-08-10 13:35:44.019029,P009,West,58,365.46,0
2025-08-10 13:35:44.019029,P010,South,168,226.68,1
2025-08-11 13:35:44.019029,P001,South,185,156.33,0
2025-08-11 13:35:44.019029,P002,East,98,134.24,0
2025-08-11 13:35:44.019029,P003,East,78,441.88,0
2025-08-11 13:35:44.019029,P004,East,178,427.86,1
2025-08-11 13:35:44.019029,P005,East,106,333.76,0
2025-08-11 13:35:44.019029,P006,South,75,74.38,0
2025-08-11 13:35:44.019029,P007,North,163,85.47,1
2025-08-11 13:35:44.019029,P008,East,43,201.47,0
2025-08-11 13:35:44.019029,P009,North,141,424.6,1
2025-08-11 13:35:44.019029,P010,West,126,93.66,0
2025-08-12 13:35:44.019029,P001,South,57,53.57,0
2025-08-12 13:35:44.019029,P002,North,147,362.89,0
2025-08-12 13:35:44.019029,P003,North,133,449.01,0
2025-08-12 13:35:44.019029,P004,North,135,406.29,1
2025-08-12 13:35:44.019029,P005,North,69,189.43,1
2025-08-12 13:35:44.019029,P006,East,157,260.03,1
2025-08-12 13:35:44.019029,P007,West,43,200.88,0
2025-08-12 13:35:44.019029,P008,North,192,148.68,0
2025-08-12 13:35:44.019029,P009,North,43,68.52,0
2025-08-12 13:35:44.019029,P010,East,151,359.89,0
2025-08-13 13:35:44.019029,P001,West,91,455.69,0
2025-08-13 13:35:44.019029,P002,North,199,361.41,0
2025-08-13 13:35:44.019029,P003,West,43,217.2,0
2025-08-13 13:35:44.019029,P004,East,43,114.17,0
2025-08-13 13:35:44.019029,P005,West,74,152.11,0
2025-08-13 13:35:44.019029,P006,West,159,181.54,0
2025-08-13 13:35:44.019029,P007,West,102,392.41,0
2025-08-13 13:35:44.019029,P008,East,162,360.78,1
2025-08-13 13:35:44.019029,P009,East,142,65.35,0
2025-08-13 13:35:44.019029,P010,South,87,293.31,1
2025-08-14 13:35:44.019029,P001,West,130,367.13,0
2025-08-14 13:35:44.019029,P002,South,24,130.5,0
2025-08-14 13:35:44.019029,P003,North,20,297.95,1
2025-08-14 13:35:44.019029,P004,North,51,195.58,0
2025-08-14 13:35:44.019029,P005,South,140,278.0,0
2025-08-14 13:35:44.019029,P006,West,99,152.97,0
2025-08-14 13:35:44.019029,P007,East,54,188.98,0
2025-08-14 13:35:44.019029,P008,West,127,66.0,0
2025-08-14 13:35:44.019029,P009,West,93,434.92,0
2025-08-14 13:35:44.019029,P010,South,130,431.55,0
2025-08-15 13:35:44.019029,P001,South,136,95.92,0
2025-08-15 13:35:44.019029,P002,East,137,81.83,0
2025-08-15 13:35:44.019029,P003,South,103,398.44,1
2025-08-15 13:35:44.019029,P004,West,106,51.5,0
2025-08-15 13:35:44.019029,P005,West,89,234.87,0
2025-08-15 13:35:44.019029,P006,East,170,257.78,0
2025-08-15 13:35:44.019029,P007,South,136,296.94,0
2025-08-15 13:35:44.019029,P008,South,145,411.9,0
2025-08-15 13:35:44.019029,P009,North,196,90.06,1
2025-08-15 13:35:44.019029,P010,South,193,254.41,0
2025-08-16 13:35:44.019029,P001,East,76,70.78,0
2025-08-16 13:35:44.019029,P002,East,65,449.33,0
2025-08-16 13:35:44.019029,P003,East,183,204.05,1
2025-08-16 13:35:44.019029,P004,East,77,247.22,0
2025-08-16 13:35:44.019029,P005,West,169,61.29,1
2025-08-16 13:35:44.019029,P006,North,110,462.07,0
2025-08-16 13:35:44.019029,P007,East,179,140.93,0
2025-08-16 13:35:44.019029,P008,East,27,445.6,1
2025-08-16 13:35:44.019029,P009,North,187,430.66,0
2025-08-16 13:35:44.019029,P010,South,78,62.04,0
2025-08-17 13:35:44.019029,P001,South,119,496.36,0
2025-08-17 13:35:44.019029,P002,East,52,423.8,1
2025-08-17 13:35:44.019029,P003,East,134,191.46,0
2025-08-17 13:35:44.019029,P004,West,24,276.83,0
2025-08-17 13:35:44.019029,P005,East,109,354.33,0
2025-08-17 13:35:44.019029,P006,North,197,372.54,0
2025-08-17 13:35:44.019029,P007,West,84,408.25,0
2025-08-17 13:35:44.019029,P008,East,136,144.35,1
2025-08-17 13:35:44.019029,P009,North,83,278.64,0
2025-08-17 13:35:44.019029,P010,North,147,134.6,0
2025-08-18 13:35:44.019029,P001,North,90,365.04,0
2025-08-18 13:35:44.019029,P002,North,125,99.87,0
2025-08-18 13:35:44.019029,P003,West,111,241.62,0
2025-08-18 13:35:44.019029,P004,East,88,186.84,0
2025-08-18 13:35:44.019029,P005,South,170,409.08,1
2025-08-18 13:35:44.019029,P006,West,199,117.0,0
2025-08-18 13:35:44.019029,P007,North,125,447.06,0
2025-08-18 13:35:44.019029,P008,East,134,426.99,1
2025-08-18 13:35:44.019029,P009,North,117,346.38,0
2025-08-18 13:35:44.019029,P010,South,121,268.02,1
2025-08-19 13:35:44.019029,P001,North,155,129.62,1
2025-08-19 13:35:44.019029,P002,South,117,212.06,0
2025-08-19 13:35:44.019029,P003,East,51,191.83,1
2025-08-19 13:35:44.019029,P004,North,82,456.53,0
2025-08-19 13:35:44.019029,P005,North,123,497.01,0
2025-08-19 13:35:44.019029,P006,East,59,139.64,0
2025-08-19 13:35:44.019029,P007,West,60,436.31,0
2025-08-19 13:35:44.019029,P008,South,188,94.6,0
2025-08-19 13:35:44.019029,P009,North,142,132.81,1
2025-08-19 13:35:44.019029,P010,West,61,342.89,0
2025-08-20 13:35:44.019029,P001,West,79,310.29,1
2025-08-20 13:35:44.019029,P002,East,115,394.56,0
2025-08-20 13:35:44.019029,P003,East,44,321.15,0
2025-08-20 13:35:44.019029,P004,North,181,197.71,0
2025-08-20 13:35:44.019029,P005,North,62,262.5,0
2025-08-20 13:35:44.019029,P006,West,150,216.97,1
2025-08-20 13:35:44.019029,P007,East,62,199.16,0
2025-08-20 13:35:44.019029,P008,West,88,473.34,0
2025-08-20 13:35:44.019029,P009,North,109,190.65,0
2025-08-20 13:35:44.019029,P010,South,128,229.4,0
2025-08-21 13:35:44.019029,P001,East,143,63.96,0
2025-08-21 13:35:44.019029,P002,West,186,197.4,0
2025-08-21 13:35:44.019029,P003,South,28,287.48,1
2025-08-21 13:35:44.019029,P004,West,71,89.92,1
2025-08-21 13:35:44.019029,P005,West,193,420.96,0
2025-08-21 13:35:44.019029,P006,North,48,369.19,0
2025-08-21 13:35:44.019029,P007,West,176,72.57,0
2025-08-21 13:35:44.019029,P008,East,117,415.1,0
2025-08-21 13:35:44.019029,P009,South,74,165.16,0
2025-08-21 13:35:44.019029,P010,North,191,327.62,0
2025-08-22 13:35:44.019029,P001,West,129,86.11,0
2025-08-22 13:35:44.019029,P002,South,42,189.7,0
2025-08-22 13:35:44.019029,P003,East,110,247.15,0
2025-08-22 13:35:44.019029,P004,East,188,163.77,0
2025-08-22 13:35:44.019029,P005,North,155,369.24,0
2025-08-22 13:35:44.019029,P006,North,37,363.24,0
2025-08-22 13:35:44.019029,P007,North,40,326.27,0
2025-08-22 13:35:44.019029,P008,West,180,260.95,1
2025-08-22 13:35:44.019029,P009,East,121,62.75,0
2025-08-22 13:35:44.019029,P010,West,106,280.96,0
2025-08-23 13:35:44.019029,P001,West,117,278.22,0
2025-08-23 13:35:44.019029,P002,South,189,374.95,0
2025-08-23 13:35:44.019029,P003,North,108,295.09,0
2025-08-23 13:35:44.019029,P004,West,151,465.55,0
2025-08-23 13:35:44.019029,P005,East,44,67.16,0
2025-08-23 13:35:44.019029,P006,East,27,496.32,0
2025-08-23 13:35:44.019029,P007,North,151,283.84,0
2025-08-23 13:35:44.019029,P008,East,195,89.9,0
2025-08-23 13:35:44.019029,P009,North,42,168.36,0
2025-08-23 13:35:44.019029,P010,West,157,339.48,0
2025-08-24 13:35:44.019029,P001,West,33,231.15,1
2025-08-24 13:35:44.019029,P002,North,50,204.1,0
2025-08-24 13:35:44.019029,P003,North,197,427.76,0
2025-08-24 13:35:44.019029,P004,East,105,479.33,0
2025-08-24 13:35:44.019029,P005,East,161,333.17,1
2025-08-24 13:35:44.019029,P006,East,65,340.06,0
2025-08-24 13:35:44.019029,P007,North,112,476.37,0
2025-08-24 13:35:44.019029,P008,North,92,359.37,0
2025-08-24 13:35:44.019029,P009,North,77,360.55,1
2025-08-24 13:35:44.019029,P010,East,83,464.24,1
2025-08-25 13:35:44.019029,P001,North,84,175.74,0
2025-08-25 13:35:44.019029,P002,West,126,488.04,0
2025-08-25 13:35:44.019029,P003,North,114,255.87,0
2025-08-25 13:35:44.019029,P004,East,167,342.81,0
2025-08-25 13:35:44.019029,P005,South,139,140.73,1
2025-08-25 13:35:44.019029,P006,North,103,313.93,1
2025-08-25 13:35:44.019029,P007,East,90,128.8,1
2025-08-25 13:35:44.019029,P008,East,144,392.4,0
2025-08-25 13:35:44.019029,P009,East,80,465.68,0
2025-08-25 13:35:44.019029,P010,East,197,140.75,0
2025-08-26 13:35:44.019029,P001,West,25,369.83,0
2025-08-26 13:35:44.019029,P002,West,53,61.14,0
2025-08-26 13:35:44.019029,P003,South,157,215.52,0
2025-08-26 13:35:44.019029,P004,South,69,350.58,0
2025-08-26 13:35:44.019029,P005,West,179,215.41,0
2025-08-26 13:35:44.019029,P006,North,60,457.28,0
2025-08-26 13:35:44.019029,P007,South,22,356.98,0
2025-08-26 13:35:44.019029,P008,East,93,91.08,0
2025-08-26 13:35:44.019029,P009,East,134,125.15,0
2025-08-26 13:35:44.019029,P010,West,147,474.82,0
2025-08-27 13:35:44.019029,P001,East,73,206.38,0
2025-08-27 13:35:44.019029,P002,South,161,392.25,0
2025-08-27 13:35:44.019029,P003,North,163,172.64,1
2025-08-27 13:35:44.019029,P004,East,185,209.49,0
2025-08-27 13:35:44.019029,P005,South,164,424.23,0
2025-08-27 13:35:44.019029,P006,North,60,61.96,0
2025-08-27 13:35:44.019029,P007,West,85,152.3,0
2025-08-27 13:35:44.019029,P008,East,190,275.89,0
2025-08-27 13:35:44.019029,P009,East,155,115.64,0
2025-08-27 13:35:44.019029,P010,East,177,370.69,1
