date,product_id,planned_qty,produced_qty,machine_utilization,downtime_hours
2025-07-10 13:35:44.019029,P003,225,250,95.42,3.85
2025-07-10 13:35:44.019029,P004,55,65,97.27,3.93
2025-07-10 13:35:44.019029,P005,218,105,70.71,0.37
2025-07-10 13:35:44.019029,P006,168,305,70.39,4.75
2025-07-10 13:35:44.019029,P007,227,139,98.6,4.06
2025-07-10 13:35:44.019029,P008,209,173,73.57,1.7
2025-07-10 13:35:44.019029,P009,99,62,61.71,4.47
2025-07-10 13:35:44.019029,P010,217,142,85.58,4.49
2025-07-11 13:35:44.019029,P001,89,244,73.96,1.03
2025-07-11 13:35:44.019029,P002,244,65,75.7,3.47
2025-07-11 13:35:44.019029,P003,211,77,99.97,4.37
2025-07-11 13:35:44.019029,P004,233,307,75.08,3.88
2025-07-11 13:35:44.019029,P005,209,156,86.85,2.84
2025-07-11 13:35:44.019029,P006,125,180,98.73,1.31
2025-07-11 13:35:44.019029,P007,85,212,66.13,0.88
2025-07-11 13:35:44.019029,P008,112,119,99.34,2.51
2025-07-11 13:35:44.019029,P009,289,252,90.05,1.26
2025-07-11 13:35:44.019029,P010,126,288,72.3,3.06
2025-07-12 13:35:44.019029,P001,178,132,85.53,3.01
2025-07-12 13:35:44.019029,P002,123,76,72.5,3.39
2025-07-12 13:35:44.019029,P003,83,134,66.86,2.09
2025-07-12 13:35:44.019029,P004,117,91,89.45,3.87
2025-07-12 13:35:44.019029,P005,119,75,92.19,4.96
2025-07-12 13:35:44.019029,P006,291,175,87.88,4.38
2025-07-12 13:35:44.019029,P007,296,255,92.26,0.11
2025-07-12 13:35:44.019029,P008,67,122,69.08,4.67
2025-07-12 13:35:44.019029,P009,143,150,79.18,1.25
2025-07-12 13:35:44.019029,P010,193,52,79.6,4.87
2025-07-13 13:35:44.019029,P001,221,70,86.69,3.23
2025-07-13 13:35:44.019029,P002,65,297,92.63,0.61
2025-07-13 13:35:44.019029,P003,234,202,68.38,2.58
2025-07-13 13:35:44.019029,P004,191,174,97.78,3.14
2025-07-13 13:35:44.019029,P005,161,174,73.62,2.5
2025-07-13 13:35:44.019029,P006,104,247,64.42,1.43
2025-07-13 13:35:44.019029,P007,125,154,69.73,3.44
2025-07-13 13:35:44.019029,P008,195,281,99.92,1.02
2025-07-13 13:35:44.019029,P009,127,44,62.85,2.08
2025-07-13 13:35:44.019029,P010,118,115,82.84,1.7
2025-07-14 13:35:44.019029,P001,223,105,93.58,2.33
2025-07-14 13:35:44.019029,P002,126,179,72.31,4.21
2025-07-14 13:35:44.019029,P003,194,306,94.17,4.85
2025-07-14 13:35:44.019029,P004,64,125,99.2,2.44
2025-07-14 13:35:44.019029,P005,65,263,80.62,1.65
2025-07-14 13:35:44.019029,P006,152,198,83.09,4.96
2025-07-14 13:35:44.019029,P007,250,128,61.63,3.5
2025-07-14 13:35:44.019029,P008,238,72,77.99,3.72
2025-07-14 13:35:44.019029,P009,258,125,88.7,0.18
2025-07-14 13:35:44.019029,P010,124,227,84.4,3.37
2025-07-15 13:35:44.019029,P001,95,263,90.01,2.72
2025-07-15 13:35:44.019029,P002,52,276,62.32,1.78
2025-07-15 13:35:44.019029,P003,83,261,84.08,0.93
2025-07-15 13:35:44.019029,P004,67,166,76.69,2.87
2025-07-15 13:35:44.019029,P005,163,244,94.71,3.97
2025-07-15 13:35:44.019029,P006,241,304,95.91,0.54
2025-07-15 13:35:44.019029,P007,224,306,97.34,0.54
2025-07-15 13:35:44.019029,P008,216,143,98.86,4.25
2025-07-15 13:35:44.019029,P009,231,85,97.33,4.86
2025-07-15 13:35:44.019029,P010,124,293,96.58,1.21
2025-07-16 13:35:44.019029,P001,127,286,79.47,3.12
2025-07-16 13:35:44.019029,P002,158,254,92.25,0.23
2025-07-16 13:35:44.019029,P003,225,225,72.15,3.09
2025-07-16 13:35:44.019029,P004,191,138,76.13,2.15
2025-07-16 13:35:44.019029,P005,269,206,96.26,1.11
2025-07-16 13:35:44.019029,P006,100,230,78.66,2.72
2025-07-16 13:35:44.019029,P007,245,306,85.39,2.62
2025-07-16 13:35:44.019029,P008,286,263,64.43,3.12
2025-07-16 13:35:44.019029,P009,208,131,77.85,2.52
2025-07-16 13:35:44.019029,P010,192,196,62.05,4.6
2025-07-17 13:35:44.019029,P001,269,296,80.03,4.02
2025-07-17 13:35:44.019029,P002,201,172,97.57,3.85
2025-07-17 13:35:44.019029,P003,165,305,66.38,3.6
2025-07-17 13:35:44.019029,P004,158,301,71.31,2.68
2025-07-17 13:35:44.019029,P005,80,129,99.52,1.94
2025-07-17 13:35:44.019029,P006,68,57,88.28,0.8
2025-07-17 13:35:44.019029,P007,298,125,83.15,3.43
2025-07-17 13:35:44.019029,P008,111,186,60.03,1.95
2025-07-17 13:35:44.019029,P009,240,88,97.81,1.9
2025-07-17 13:35:44.019029,P010,289,44,66.84,3.9
2025-07-18 13:35:44.019029,P001,137,226,81.74,2.39
2025-07-18 13:35:44.019029,P002,84,128,99.93,4.65
2025-07-18 13:35:44.019029,P003,169,295,66.71,0.36
2025-07-18 13:35:44.019029,P004,126,86,72.54,4.29
2025-07-18 13:35:44.019029,P005,287,101,90.88,1.68
2025-07-18 13:35:44.019029,P006,164,290,65.89,0.93
2025-07-18 13:35:44.019029,P007,111,156,91.15,3.72
2025-07-18 13:35:44.019029,P008,131,270,61.03,1.23
2025-07-18 13:35:44.019029,P009,141,284,88.15,1.82
2025-07-18 13:35:44.019029,P010,299,66,94.98,4.9
2025-07-19 13:35:44.019029,P001,83,296,98.08,1.01
2025-07-19 13:35:44.019029,P002,100,84,99.11,1.47
2025-07-19 13:35:44.019029,P003,166,104,91.64,3.7
2025-07-19 13:35:44.019029,P004,289,248,79.32,1.16
2025-07-19 13:35:44.019029,P005,278,60,62.27,4.95
2025-07-19 13:35:44.019029,P006,159,131,86.08,3.94
2025-07-19 13:35:44.019029,P007,274,78,96.12,4.59
2025-07-19 13:35:44.019029,P008,111,277,84.99,4.06
2025-07-19 13:35:44.019029,P009,131,214,61.29,3.66
2025-07-19 13:35:44.019029,P010,133,167,70.73,3.52
2025-07-20 13:35:44.019029,P001,299,64,68.99,3.63
2025-07-20 13:35:44.019029,P002,111,271,89.16,1.91
2025-07-20 13:35:44.019029,P003,220,136,63.92,3.79
2025-07-20 13:35:44.019029,P004,182,86,63.91,0.42
2025-07-20 13:35:44.019029,P005,242,84,78.11,1.1
2025-07-20 13:35:44.019029,P006,88,212,78.83,2.08
2025-07-20 13:35:44.019029,P007,148,248,93.3,3.15
2025-07-20 13:35:44.019029,P008,100,246,67.34,0.62
2025-07-20 13:35:44.019029,P009,287,216,95.23,3.87
2025-07-20 13:35:44.019029,P010,70,130,85.4,0.17
2025-07-21 13:35:44.019029,P001,181,139,72.33,4.57
2025-07-21 13:35:44.019029,P002,57,155,61.37,2.82
2025-07-21 13:35:44.019029,P003,299,83,96.44,2.02
2025-07-21 13:35:44.019029,P004,139,224,68.53,2.87
2025-07-21 13:35:44.019029,P005,65,165,60.53,1.25
2025-07-21 13:35:44.019029,P006,297,72,69.58,4.84
2025-07-21 13:35:44.019029,P007,147,99,93.64,3.95
2025-07-21 13:35:44.019029,P008,203,240,66.06,3.4
2025-07-21 13:35:44.019029,P009,68,219,80.4,0.44
2025-07-21 13:35:44.019029,P010,239,237,61.39,3.66
2025-07-22 13:35:44.019029,P001,137,109,61.73,4.57
2025-07-22 13:35:44.019029,P002,296,155,94.06,2.84
2025-07-22 13:35:44.019029,P003,228,283,65.79,3.07
2025-07-22 13:35:44.019029,P004,286,253,89.95,0.6
2025-07-22 13:35:44.019029,P005,182,253,80.47,2.07
2025-07-22 13:35:44.019029,P006,275,101,66.12,4.97
2025-07-22 13:35:44.019029,P007,155,146,96.39,4.67
2025-07-22 13:35:44.019029,P008,189,192,99.15,3.56
2025-07-22 13:35:44.019029,P009,198,305,91.88,4.9
2025-07-22 13:35:44.019029,P010,136,61,62.41,1.7
2025-07-23 13:35:44.019029,P001,151,94,68.51,0.05
2025-07-23 13:35:44.019029,P002,275,85,95.21,0.76
2025-07-23 13:35:44.019029,P003,101,291,68.3,0.85
2025-07-23 13:35:44.019029,P004,134,257,65.49,3.45
2025-07-23 13:35:44.019029,P005,224,252,64.24,0.35
2025-07-23 13:35:44.019029,P006,262,276,85.83,3.71
2025-07-23 13:35:44.019029,P007,203,209,72.67,2.64
2025-07-23 13:35:44.019029,P008,100,154,99.81,0.75
2025-07-23 13:35:44.019029,P009,57,162,74.41,3.22
2025-07-23 13:35:44.019029,P010,175,185,95.92,3.7
2025-07-24 13:35:44.019029,P001,221,164,68.25,0.71
2025-07-24 13:35:44.019029,P002,137,193,99.61,0.92
2025-07-24 13:35:44.019029,P003,172,221,96.47,2.88
2025-07-24 13:35:44.019029,P004,174,168,60.77,4.01
2025-07-24 13:35:44.019029,P005,212,175,94.97,3.48
2025-07-24 13:35:44.019029,P006,146,41,89.01,4.66
2025-07-24 13:35:44.019029,P007,186,196,87.18,0.88
2025-07-24 13:35:44.019029,P008,157,42,88.3,1.99
2025-07-24 13:35:44.019029,P009,269,253,63.74,0.21
2025-07-24 13:35:44.019029,P010,65,161,91.73,0.83
2025-07-25 13:35:44.019029,P001,235,242,76.45,1.39
2025-07-25 13:35:44.019029,P002,88,80,68.31,3.47
2025-07-25 13:35:44.019029,P003,185,270,96.28,3.43
2025-07-25 13:35:44.019029,P004,158,174,60.87,0.81
2025-07-25 13:35:44.019029,P005,201,109,86.02,0.45
2025-07-25 13:35:44.019029,P006,113,186,91.75,0.56
2025-07-25 13:35:44.019029,P007,178,274,61.02,0.12
2025-07-25 13:35:44.019029,P008,232,249,87.35,3.21
2025-07-25 13:35:44.019029,P009,244,136,82.54,0.14
2025-07-25 13:35:44.019029,P010,299,76,83.28,2.26
2025-07-26 13:35:44.019029,P001,125,233,81.44,0.25
2025-07-26 13:35:44.019029,P002,191,260,61.99,3.94
2025-07-26 13:35:44.019029,P003,166,308,97.16,4.68
2025-07-26 13:35:44.019029,P004,245,225,84.57,0.81
2025-07-26 13:35:44.019029,P005,250,49,70.09,2.71
2025-07-26 13:35:44.019029,P006,237,197,64.81,0.88
2025-07-26 13:35:44.019029,P007,227,145,80.9,0.09
2025-07-26 13:35:44.019029,P008,112,122,62.42,4.85
2025-07-26 13:35:44.019029,P009,159,294,63.47,3.72
2025-07-26 13:35:44.019029,P010,136,286,92.64,4.49
2025-07-27 13:35:44.019029,P001,137,277,94.91,1.63
2025-07-27 13:35:44.019029,P002,204,77,91.02,3.62
2025-07-27 13:35:44.019029,P003,244,182,81.17,0.81
2025-07-27 13:35:44.019029,P004,119,180,74.82,0.52
2025-07-27 13:35:44.019029,P005,160,244,88.67,1.08
2025-07-27 13:35:44.019029,P006,100,234,76.5,3.1
2025-07-27 13:35:44.019029,P007,225,128,74.73,0.9
2025-07-27 13:35:44.019029,P008,251,64,77.27,0.45
2025-07-27 13:35:44.019029,P009,142,256,64.01,0.01
2025-07-27 13:35:44.019029,P010,103,81,76.05,4.45
2025-07-28 13:35:44.019029,P001,86,215,98.55,3.65
2025-07-28 13:35:44.019029,P002,86,233,90.41,0.14
2025-07-28 13:35:44.019029,P003,170,235,67.88,1.84
2025-07-28 13:35:44.019029,P004,283,67,93.34,4.57
2025-07-28 13:35:44.019029,P005,207,111,68.92,2.67
2025-07-28 13:35:44.019029,P006,242,269,71.08,2.42
2025-07-28 13:35:44.019029,P007,68,92,72.25,2.41
2025-07-28 13:35:44.019029,P008,174,206,67.47,0.69
2025-07-28 13:35:44.019029,P009,135,247,91.99,3.26
2025-07-28 13:35:44.019029,P010,284,273,97.45,0.87
2025-07-29 13:35:44.019029,P001,265,244,68.45,3.4
2025-07-29 13:35:44.019029,P002,131,146,77.43,1.93
2025-07-29 13:35:44.019029,P003,223,307,83.35,0.96
2025-07-29 13:35:44.019029,P004,111,243,87.94,3.25
2025-07-29 13:35:44.019029,P005,244,160,72.83,4.76
2025-07-29 13:35:44.019029,P006,203,211,66.84,2.5
2025-07-29 13:35:44.019029,P007,83,284,81.37,2.05
2025-07-29 13:35:44.019029,P008,115,129,92.13,2.35
2025-07-29 13:35:44.019029,P009,234,124,81.22,1.67
2025-07-29 13:35:44.019029,P010,235,161,71.54,0.57
2025-07-30 13:35:44.019029,P001,226,191,65.52,3.98
2025-07-30 13:35:44.019029,P002,282,178,84.46,0.43
2025-07-30 13:35:44.019029,P003,73,251,75.54,1.23
2025-07-30 13:35:44.019029,P004,218,139,82.33,1.53
2025-07-30 13:35:44.019029,P005,126,137,94.82,3.1
2025-07-30 13:35:44.019029,P006,277,190,72.23,4.72
2025-07-30 13:35:44.019029,P007,53,113,77.46,4.7
2025-07-30 13:35:44.019029,P008,237,123,87.43,3.43
2025-07-30 13:35:44.019029,P009,141,136,85.04,4.48
2025-07-30 13:35:44.019029,P010,225,111,64.79,1.9
2025-07-31 13:35:44.019029,P001,220,148,69.98,0.84
2025-07-31 13:35:44.019029,P002,276,289,87.81,0.03
2025-07-31 13:35:44.019029,P003,244,170,90.57,0.54
2025-07-31 13:35:44.019029,P004,57,238,92.09,1.27
2025-07-31 13:35:44.019029,P005,93,273,63.2,0.43
2025-07-31 13:35:44.019029,P006,215,196,66.9,2.93
2025-07-31 13:35:44.019029,P007,263,272,99.74,0.83
2025-07-31 13:35:44.019029,P008,158,47,95.01,1.44
2025-07-31 13:35:44.019029,P009,106,203,98.74,4.78
2025-07-31 13:35:44.019029,P010,206,93,71.65,2.34
2025-08-01 13:35:44.019029,P001,81,158,94.13,1.29
2025-08-01 13:35:44.019029,P002,290,80,64.87,2.58
2025-08-01 13:35:44.019029,P003,91,175,82.42,0.04
2025-08-01 13:35:44.019029,P004,259,272,60.36,0.66
2025-08-01 13:35:44.019029,P005,63,130,92.27,4.25
2025-08-01 13:35:44.019029,P006,77,161,92.6,4.87
2025-08-01 13:35:44.019029,P007,52,255,73.2,1.88
2025-08-01 13:35:44.019029,P008,156,240,88.74,3.54
2025-08-01 13:35:44.019029,P009,215,146,61.86,4.44
2025-08-01 13:35:44.019029,P010,197,276,93.11,3.0
2025-08-02 13:35:44.019029,P001,148,260,87.22,0.08
2025-08-02 13:35:44.019029,P002,165,291,83.19,2.49
2025-08-02 13:35:44.019029,P003,281,134,82.12,1.65
2025-08-02 13:35:44.019029,P004,94,213,99.71,1.77
2025-08-02 13:35:44.019029,P005,200,72,73.66,0.81
2025-08-02 13:35:44.019029,P006,207,76,71.15,1.98
2025-08-02 13:35:44.019029,P007,272,279,99.56,2.24
2025-08-02 13:35:44.019029,P008,74,178,78.37,2.49
2025-08-02 13:35:44.019029,P009,100,256,85.03,1.06
2025-08-02 13:35:44.019029,P010,185,112,72.69,1.85
2025-08-03 13:35:44.019029,P001,101,56,97.21,0.29
2025-08-03 13:35:44.019029,P002,235,159,69.83,2.62
2025-08-03 13:35:44.019029,P003,246,204,70.34,1.03
2025-08-03 13:35:44.019029,P004,117,64,71.1,0.35
2025-08-03 13:35:44.019029,P005,179,51,98.69,0.91
2025-08-03 13:35:44.019029,P006,232,289,64.98,2.3
2025-08-03 13:35:44.019029,P007,139,306,80.64,3.72
2025-08-03 13:35:44.019029,P008,63,251,85.84,1.13
2025-08-03 13:35:44.019029,P009,178,181,76.47,1.59
2025-08-03 13:35:44.019029,P010,125,222,94.28,2.52
2025-08-04 13:35:44.019029,P001,76,283,67.11,2.39
2025-08-04 13:35:44.019029,P002,97,298,94.47,2.8
2025-08-04 13:35:44.019029,P003,142,235,96.04,3.5
2025-08-04 13:35:44.019029,P004,109,284,80.85,4.66
2025-08-04 13:35:44.019029,P005,265,231,96.74,2.08
2025-08-04 13:35:44.019029,P006,255,292,73.79,0.29
2025-08-04 13:35:44.019029,P007,135,218,68.57,1.63
2025-08-04 13:35:44.019029,P008,145,309,83.51,3.98
2025-08-04 13:35:44.019029,P009,59,151,98.07,1.35
2025-08-04 13:35:44.019029,P010,193,306,92.44,0.34
2025-08-05 13:35:44.019029,P001,162,44,83.07,3.39
2025-08-05 13:35:44.019029,P002,259,54,70.96,1.23
2025-08-05 13:35:44.019029,P003,209,123,77.13,2.42
2025-08-05 13:35:44.019029,P004,83,165,99.04,4.24
2025-08-05 13:35:44.019029,P005,286,173,71.61,3.5
2025-08-05 13:35:44.019029,P006,96,126,73.11,3.04
2025-08-05 13:35:44.019029,P007,262,163,94.46,3.96
2025-08-05 13:35:44.019029,P008,111,68,78.07,2.33
2025-08-05 13:35:44.019029,P009,53,165,86.08,1.42
2025-08-05 13:35:44.019029,P010,251,180,70.93,3.48
2025-08-06 13:35:44.019029,P001,176,254,90.63,4.78
2025-08-06 13:35:44.019029,P002,219,153,80.75,4.09
2025-08-06 13:35:44.019029,P003,246,307,90.22,0.92
2025-08-06 13:35:44.019029,P004,117,123,81.48,4.75
2025-08-06 13:35:44.019029,P005,170,95,75.26,4.6
2025-08-06 13:35:44.019029,P006,299,176,63.31,0.11
2025-08-06 13:35:44.019029,P007,172,113,98.37,4.56
2025-08-06 13:35:44.019029,P008,107,252,81.93,2.91
2025-08-06 13:35:44.019029,P009,145,242,80.03,2.24
2025-08-06 13:35:44.019029,P010,175,225,91.45,1.69
2025-08-07 13:35:44.019029,P001,197,121,94.55,2.7
2025-08-07 13:35:44.019029,P002,248,44,63.42,1.08
2025-08-07 13:35:44.019029,P003,230,249,95.38,3.03
2025-08-07 13:35:44.019029,P004,212,306,67.39,3.04
2025-08-07 13:35:44.019029,P005,86,131,82.53,4.21
2025-08-07 13:35:44.019029,P006,171,201,79.23,4.2
2025-08-07 13:35:44.019029,P007,148,167,84.57,3.64
2025-08-07 13:35:44.019029,P008,237,44,65.46,0.28
2025-08-07 13:35:44.019029,P009,126,135,61.87,3.78
2025-08-07 13:35:44.019029,P010,258,44,71.25,0.03
2025-08-08 13:35:44.019029,P001,71,196,94.23,2.28
2025-08-08 13:35:44.019029,P002,268,218,70.0,1.53
2025-08-08 13:35:44.019029,P003,296,282,71.47,1.8
2025-08-08 13:35:44.019029,P004,90,111,82.45,0.96
2025-08-08 13:35:44.019029,P005,160,125,79.33,4.0
2025-08-08 13:35:44.019029,P006,231,175,77.54,4.05
2025-08-08 13:35:44.019029,P007,243,183,94.89,1.07
2025-08-08 13:35:44.019029,P008,201,223,95.77,2.29
2025-08-08 13:35:44.019029,P009,256,142,91.52,0.91
2025-08-08 13:35:44.019029,P010,182,177,78.7,1.22
2025-08-09 13:35:44.019029,P001,89,178,84.38,4.27
2025-08-09 13:35:44.019029,P002,169,121,66.18,1.11
2025-08-09 13:35:44.019029,P003,291,214,67.85,3.79
2025-08-09 13:35:44.019029,P004,280,248,98.97,3.57
2025-08-09 13:35:44.019029,P005,122,273,60.71,3.32
2025-08-09 13:35:44.019029,P006,218,114,83.92,2.07
2025-08-09 13:35:44.019029,P007,98,285,81.28,0.07
2025-08-09 13:35:44.019029,P008,217,181,80.3,3.92
2025-08-09 13:35:44.019029,P009,56,238,72.73,1.39
2025-08-09 13:35:44.019029,P010,269,88,85.94,5.0
2025-08-10 13:35:44.019029,P001,279,74,63.41,2.47
2025-08-10 13:35:44.019029,P002,255,251,61.76,3.53
2025-08-10 13:35:44.019029,P003,95,215,62.44,4.92
2025-08-10 13:35:44.019029,P004,107,71,71.52,2.94
2025-08-10 13:35:44.019029,P005,276,101,61.52,0.14
2025-08-10 13:35:44.019029,P006,103,240,74.81,3.16
2025-08-10 13:35:44.019029,P007,180,139,91.69,2.86
2025-08-10 13:35:44.019029,P008,190,212,84.29,1.21
2025-08-10 13:35:44.019029,P009,109,181,94.99,1.27
2025-08-10 13:35:44.019029,P010,80,251,85.25,1.33
2025-08-11 13:35:44.019029,P001,212,300,85.84,0.52
2025-08-11 13:35:44.019029,P002,217,56,91.09,1.07
2025-08-11 13:35:44.019029,P003,57,260,71.36,0.24
2025-08-11 13:35:44.019029,P004,123,230,85.61,4.29
2025-08-11 13:35:44.019029,P005,256,275,71.59,1.83
2025-08-11 13:35:44.019029,P006,275,157,76.54,1.51
2025-08-11 13:35:44.019029,P007,258,139,66.55,3.58
2025-08-11 13:35:44.019029,P008,131,160,86.85,4.95
2025-08-11 13:35:44.019029,P009,213,148,90.88,0.96
2025-08-11 13:35:44.019029,P010,82,128,70.9,2.2
2025-08-12 13:35:44.019029,P001,187,66,88.06,3.23
2025-08-12 13:35:44.019029,P002,288,239,70.58,3.87
2025-08-12 13:35:44.019029,P003,298,84,64.61,1.79
2025-08-12 13:35:44.019029,P004,238,47,86.44,3.04
2025-08-12 13:35:44.019029,P005,151,164,60.03,4.11
2025-08-12 13:35:44.019029,P006,126,113,75.7,1.41
2025-08-12 13:35:44.019029,P007,182,223,89.92,3.04
2025-08-12 13:35:44.019029,P008,255,112,84.7,4.92
2025-08-12 13:35:44.019029,P009,131,80,67.25,2.8
2025-08-12 13:35:44.019029,P010,288,113,79.62,4.11
2025-08-13 13:35:44.019029,P001,99,261,88.49,0.03
2025-08-13 13:35:44.019029,P002,50,242,60.35,0.63
2025-08-13 13:35:44.019029,P003,267,199,67.3,0.61
2025-08-13 13:35:44.019029,P004,153,97,89.62,3.23
2025-08-13 13:35:44.019029,P005,293,88,75.37,1.0
2025-08-13 13:35:44.019029,P006,176,73,76.97,0.43
2025-08-13 13:35:44.019029,P007,131,83,82.78,1.18
2025-08-13 13:35:44.019029,P008,145,59,93.68,4.71
2025-08-13 13:35:44.019029,P009,176,56,92.35,2.38
2025-08-13 13:35:44.019029,P010,219,161,75.04,4.52
2025-08-14 13:35:44.019029,P001,165,287,77.86,3.36
2025-08-14 13:35:44.019029,P002,256,77,75.57,2.92
2025-08-14 13:35:44.019029,P003,235,177,63.05,1.24
2025-08-14 13:35:44.019029,P004,69,76,85.32,1.19
2025-08-14 13:35:44.019029,P005,163,275,93.16,1.4
2025-08-14 13:35:44.019029,P006,112,47,74.92,4.24
2025-08-14 13:35:44.019029,P007,135,159,93.76,0.26
2025-08-14 13:35:44.019029,P008,93,224,91.47,2.02
2025-08-14 13:35:44.019029,P009,99,150,90.45,1.34
2025-08-14 13:35:44.019029,P010,53,107,94.76,0.47
2025-08-15 13:35:44.019029,P001,198,182,85.55,0.41
2025-08-15 13:35:44.019029,P002,297,63,86.04,3.62
2025-08-15 13:35:44.019029,P003,208,224,69.98,3.2
2025-08-15 13:35:44.019029,P004,282,272,61.23,0.93
2025-08-15 13:35:44.019029,P005,272,48,73.02,4.8
2025-08-15 13:35:44.019029,P006,171,178,66.32,2.36
2025-08-15 13:35:44.019029,P007,153,92,80.71,1.64
2025-08-15 13:35:44.019029,P008,263,308,95.31,2.79
2025-08-15 13:35:44.019029,P009,77,273,76.9,2.94
2025-08-15 13:35:44.019029,P010,200,193,99.97,1.16
2025-08-16 13:35:44.019029,P001,159,110,96.08,2.61
2025-08-16 13:35:44.019029,P002,86,86,79.25,2.54
2025-08-16 13:35:44.019029,P003,187,218,76.01,1.31
2025-08-16 13:35:44.019029,P004,151,300,94.1,0.61
2025-08-16 13:35:44.019029,P005,242,125,66.14,2.99
2025-08-16 13:35:44.019029,P006,159,208,95.19,4.31
2025-08-16 13:35:44.019029,P007,98,260,81.08,0.8
2025-08-16 13:35:44.019029,P008,222,287,97.15,0.4
2025-08-16 13:35:44.019029,P009,133,222,72.17,4.45
2025-08-16 13:35:44.019029,P010,173,182,60.39,3.07
2025-08-17 13:35:44.019029,P001,268,168,74.03,1.5
2025-08-17 13:35:44.019029,P002,152,116,75.9,3.46
2025-08-17 13:35:44.019029,P003,179,135,61.78,1.59
2025-08-17 13:35:44.019029,P004,214,307,73.43,3.84
2025-08-17 13:35:44.019029,P005,125,60,97.21,2.07
2025-08-17 13:35:44.019029,P006,100,259,98.72,3.13
2025-08-17 13:35:44.019029,P007,271,97,95.25,4.07
2025-08-17 13:35:44.019029,P008,295,56,90.8,3.32
2025-08-17 13:35:44.019029,P009,293,218,94.01,0.37
2025-08-17 13:35:44.019029,P010,126,281,80.57,0.92
2025-08-18 13:35:44.019029,P001,290,146,80.47,0.05
2025-08-18 13:35:44.019029,P002,79,215,99.33,0.36
2025-08-18 13:35:44.019029,P003,74,98,84.58,1.08
2025-08-18 13:35:44.019029,P004,256,152,62.18,3.64
2025-08-18 13:35:44.019029,P005,226,219,99.82,4.33
2025-08-18 13:35:44.019029,P006,99,161,73.37,0.37
2025-08-18 13:35:44.019029,P007,233,309,95.83,0.28
2025-08-18 13:35:44.019029,P008,132,221,60.32,4.04
2025-08-18 13:35:44.019029,P009,93,41,70.02,2.18
2025-08-18 13:35:44.019029,P010,228,54,94.67,0.67
2025-08-19 13:35:44.019029,P001,228,245,93.51,4.98
2025-08-19 13:35:44.019029,P002,109,240,78.77,2.53
2025-08-19 13:35:44.019029,P003,99,173,80.73,4.15
2025-08-19 13:35:44.019029,P004,125,42,89.55,3.69
2025-08-19 13:35:44.019029,P005,132,208,98.94,4.93
2025-08-19 13:35:44.019029,P006,288,231,87.7,0.63
2025-08-19 13:35:44.019029,P007,245,116,68.33,2.01
2025-08-19 13:35:44.019029,P008,72,242,84.4,1.17
2025-08-19 13:35:44.019029,P009,236,59,83.34,4.56
2025-08-19 13:35:44.019029,P010,99,156,68.49,4.56
2025-08-20 13:35:44.019029,P001,191,151,90.2,4.66
2025-08-20 13:35:44.019029,P002,133,309,85.13,2.97
2025-08-20 13:35:44.019029,P003,223,293,96.0,1.26
2025-08-20 13:35:44.019029,P004,232,233,96.98,1.8
2025-08-20 13:35:44.019029,P005,121,303,75.02,0.49
2025-08-20 13:35:44.019029,P006,238,133,83.85,2.83
2025-08-20 13:35:44.019029,P007,67,84,98.45,2.18
2025-08-20 13:35:44.019029,P008,171,298,96.85,2.65
2025-08-20 13:35:44.019029,P009,167,299,70.86,2.79
2025-08-20 13:35:44.019029,P010,258,291,70.32,2.17
2025-08-21 13:35:44.019029,P001,142,199,75.36,2.25
2025-08-21 13:35:44.019029,P002,160,172,85.84,2.87
2025-08-21 13:35:44.019029,P003,85,112,65.11,1.38
2025-08-21 13:35:44.019029,P004,179,138,65.62,1.46
2025-08-21 13:35:44.019029,P005,131,166,72.39,3.45
2025-08-21 13:35:44.019029,P006,156,266,92.94,0.34
2025-08-21 13:35:44.019029,P007,120,56,79.3,0.21
2025-08-21 13:35:44.019029,P008,228,170,65.06,1.95
2025-08-21 13:35:44.019029,P009,246,227,98.77,3.63
2025-08-21 13:35:44.019029,P010,188,282,96.2,4.1
2025-08-22 13:35:44.019029,P001,132,192,72.45,2.29
2025-08-22 13:35:44.019029,P002,245,243,65.56,1.6
2025-08-22 13:35:44.019029,P003,113,221,89.72,2.14
2025-08-22 13:35:44.019029,P004,190,209,65.82,1.38
2025-08-22 13:35:44.019029,P005,182,256,67.49,0.15
2025-08-22 13:35:44.019029,P006,191,44,90.26,2.08
2025-08-22 13:35:44.019029,P007,216,154,88.65,2.27
2025-08-22 13:35:44.019029,P008,100,240,63.82,3.75
2025-08-22 13:35:44.019029,P009,168,134,69.95,0.61
2025-08-22 13:35:44.019029,P010,287,120,61.86,0.64
2025-08-23 13:35:44.019029,P001,247,156,78.83,1.87
2025-08-23 13:35:44.019029,P002,193,122,90.7,2.49
2025-08-23 13:35:44.019029,P003,74,228,79.94,4.87
2025-08-23 13:35:44.019029,P004,192,151,64.69,1.22
2025-08-23 13:35:44.019029,P005,155,283,81.07,2.95
2025-08-23 13:35:44.019029,P006,59,175,69.15,4.78
2025-08-23 13:35:44.019029,P007,273,96,76.47,0.71
2025-08-23 13:35:44.019029,P008,52,201,99.98,3.23
2025-08-23 13:35:44.019029,P009,111,143,69.71,3.51
2025-08-23 13:35:44.019029,P010,231,194,90.19,4.33
2025-08-24 13:35:44.019029,P001,280,46,64.5,0.8
2025-08-24 13:35:44.019029,P002,186,71,77.69,1.66
